"Interval start","of_packets","of_PACKET_IN","of_PACKET_OUT"
55.93,16,8,8
55.94,2,1,1
55.95,2,1,1
55.96,10,5,5
55.97,0,0,0
55.98,2,1,1
55.99,14,7,7
56,2,1,1
56.01,1,1,0
56.02,20,16,4
56.03,19,3,16
56.04,6,3,3
56.05,16,16,0
56.06,24,4,20
56.07,4,2,2
56.08,2,1,1
56.09,10,5,5
56.1,0,0,0
56.11,2,1,1
56.12,11,11,0
56.13,15,2,13
56.14,8,4,4
56.15,15,13,2
56.16,11,0,11
56.17,0,0,0
56.18,5,5,0
56.19,21,8,13
56.2,4,2,2
56.21,6,5,1
56.22,16,6,10
56.23,4,2,2
56.24,0,0,0
56.25,30,15,15
56.26,0,0,0
56.27,5,4,1
56.28,12,6,6
56.29,5,1,4
56.3,4,2,2
56.31,15,14,1
56.32,15,1,14
56.33,4,2,2
56.34,6,6,0
56.35,14,4,10
56.36,2,1,1
56.37,12,9,3
56.38,18,6,12
56.39,4,2,2
56.4,2,1,1
56.41,15,12,3
56.42,12,2,10
56.43,5,2,3
56.44,10,5,5
56.45,2,1,1
56.46,0,0,0
56.47,14,10,4
56.48,10,2,8
56.49,2,1,1
56.5,9,8,1
56.51,15,4,11
56.52,6,3,3
56.53,14,12,2
56.54,20,5,15
56.55,4,2,2
56.56,0,0,0
56.57,19,14,5
56.58,13,2,11
56.59,9,6,3
56.6,25,13,12
56.61,10,3,7
56.62,1,1,0
56.63,28,24,4
56.64,22,1,21
56.65,5,2,3
56.66,17,14,3
56.67,11,0,11
56.68,2,1,1
56.69,14,12,2
56.7,14,2,12
56.71,4,3,1
56.72,6,3,3
56.73,13,11,2
56.74,15,2,13
56.75,6,3,3
56.76,14,14,0
56.77,20,3,17
56.78,4,2,2
56.79,14,14,0
56.8,18,3,15
56.81,4,1,3
56.82,5,5,0
56.83,24,11,13
56.84,4,1,3
56.85,15,13,2
56.86,23,8,15
56.87,5,0,5
56.88,2,1,1
56.89,12,6,6
56.9,5,5,0
56.91,7,1,6
56.92,15,15,0
56.93,15,0,15
56.94,6,4,2
56.95,16,14,2
56.96,18,2,16
56.97,2,1,1
56.98,8,7,1
56.99,10,2,8
57,2,1,1
57.01,8,6,2
57.02,7,2,5
57.03,1,0,1
57.04,5,4,1
57.05,16,13,3
57.06,15,1,14
57.07,0,0,0
57.08,23,22,1
57.09,21,0,21
57.1,2,1,1
57.11,5,5,0
57.12,9,2,7
57.13,0,0,0
57.14,7,7,0
57.15,19,6,13
57.16,4,2,2
57.17,9,8,1
57.18,7,0,7
57.19,2,1,1
57.2,0,0,0
57.21,26,13,13
57.22,2,1,1
57.23,6,3,3
57.24,10,10,0
57.25,10,0,10
57.26,5,3,2
57.27,11,10,1
57.28,10,0,10
57.29,2,1,1
57.3,9,9,0
57.31,8,8,0
57.32,21,2,19
57.33,14,13,1
57.34,20,6,14
57.35,4,0,4
57.36,2,1,1
57.37,19,12,7
57.38,9,2,7
57.39,6,3,3
57.4,13,11,2
57.41,11,1,10
57.42,4,2,2
57.43,20,10,10
57.44,6,3,3
57.45,0,0,0
57.46,10,9,1
57.47,10,1,9
57.48,2,1,1
57.49,12,11,1
57.5,15,3,12
57.51,2,1,1
57.52,5,2,3
57.53,14,14,0
57.54,18,2,16
57.55,4,2,2
57.56,10,10,0
57.57,14,2,12
57.58,5,4,1
57.59,16,13,3
57.6,17,2,15
57.61,5,3,2
57.62,16,15,1
57.63,19,2,17
57.64,2,1,1
57.65,6,4,2
57.66,16,14,2
57.67,18,2,16
57.68,2,1,1
57.69,28,14,14
57.7,4,2,2
57.71,7,4,3
57.72,17,8,9
57.73,0,0,0
57.74,2,1,1
57.75,10,10,0
57.76,10,0,10
57.77,6,3,3
57.78,20,20,0
57.79,26,3,23
57.8,2,1,1
57.81,20,18,2
57.82,1,0,1
57.83,21,3,18
57.84,6,3,3
57.85,13,11,2
57.86,11,1,10
57.87,6,3,3
57.88,17,17,0
57.89,19,1,18
57.9,2,1,1
57.91,12,11,1
57.92,12,1,11
57.93,4,4,0
57.94,17,11,6
57.95,19,5,14
57.96,5,3,2
57.97,16,14,2
57.98,17,2,15
57.99,6,3,3
58,0,0,0
58.01,16,8,8
58.02,0,0,0
58.03,2,1,1
58.04,10,10,0
58.05,12,1,11
58.06,4,2,2
58.07,18,17,1
58.08,18,1,17
58.09,6,3,3
58.1,17,16,1
58.11,17,1,16
58.12,2,1,1
58.13,7,7,0
58.14,9,1,8
58.15,2,1,1
58.16,2,1,1
58.17,24,12,12
58.18,0,0,0
58.19,2,1,1
58.2,11,6,5
58.21,3,1,2
58.22,3,2,1
58.23,13,12,1
58.24,12,0,12
58.25,0,0,0
58.26,8,6,2
58.27,14,5,9
58.28,6,3,3
58.29,8,6,2
58.3,12,5,7
58.31,4,1,3
58.32,0,0,0
58.33,15,15,0
58.34,15,0,15
58.35,2,1,1
58.36,17,14,3
58.37,11,0,11
58.38,6,3,3
58.39,12,12,0
58.4,17,3,14
58.41,5,2,3
58.42,8,7,1
58.43,22,8,14
58.44,3,2,1
58.45,10,9,1
58.46,9,0,9
58.47,4,2,2
58.48,6,3,3
58.49,26,13,13
58.5,2,1,1
58.51,2,1,1
58.52,20,13,7
58.53,8,1,7
58.54,4,2,2
58.55,18,18,0
58.56,26,4,22
58.57,2,1,1
58.58,7,5,2
58.59,19,8,11
58.6,2,1,1
58.61,9,9,0
58.62,10,10,0
58.63,19,0,19
58.64,6,3,3
58.65,26,13,13
58.66,6,3,3
58.67,2,1,1
58.68,12,12,0
58.69,12,0,12
58.7,5,3,2
58.71,14,13,1
58.72,15,1,14
58.73,2,1,1
58.74,5,5,0
58.75,23,9,14
58.76,6,3,3
58.77,9,8,1
58.78,19,6,13
58.79,0,0,0
58.8,2,1,1
58.81,17,17,0
58.82,21,2,19
58.83,6,3,3
58.84,18,15,3
58.85,12,0,12
58.86,6,3,3
58.87,11,11,0
58.88,13,1,12
58.89,6,3,3
58.9,8,8,0
58.91,22,7,15
58.92,2,1,1
58.93,9,8,1
58.94,7,7,0
58.95,23,5,18
58.96,5,2,3
58.97,29,15,14
58.98,5,2,3
58.99,13,7,6
59,15,14,1
59.01,23,6,17
59.02,13,6,7
59.03,29,14,15
59.04,21,10,11
59.05,14,8,6
59.06,22,16,6
59.07,26,7,19
59.08,18,9,9
59.09,15,14,1
59.1,25,10,15
59.11,24,8,16
59.12,13,7,6
59.13,25,12,13
59.14,6,4,2
59.15,12,5,7
59.16,28,15,13
59.17,18,8,10
59.18,10,5,5
59.19,26,16,10
59.2,18,9,9
59.21,19,8,11
59.22,22,13,9
59.23,27,10,17
59.24,13,7,6
59.25,20,13,7
59.26,22,8,14
59.27,9,4,5
59.28,20,10,10
59.29,40,20,20
59.3,12,6,6
59.31,17,9,8
59.32,23,14,9
59.33,20,8,12
59.34,11,5,6
59.35,19,14,5
59.36,19,5,14
59.37,19,9,10
59.38,12,6,6
59.39,15,15,0
59.4,32,9,23
59.41,26,17,9
59.42,34,13,21
59.43,17,9,8
59.44,13,7,6
59.45,38,18,20
59.46,19,9,10
59.47,12,7,5
59.48,26,16,10
59.49,20,9,11
59.5,22,8,14
59.51,21,17,4
59.52,23,6,17
59.53,16,8,8
59.54,29,22,7
59.55,28,6,22
59.56,11,5,6
59.57,29,23,6
59.58,23,6,17
59.59,29,12,17
59.6,18,9,9
59.61,18,16,2
59.62,33,10,23
59.63,17,8,9
59.64,23,20,3
59.65,25,4,21
59.66,15,7,8
59.67,21,17,4
59.68,33,11,22
59.69,19,9,10
59.7,19,14,5
59.71,20,5,15
59.72,10,5,5
59.73,25,19,6
59.74,23,5,18
59.75,22,11,11
59.76,9,5,4
59.77,26,14,12
59.78,14,6,8
59.79,15,7,8
59.8,33,17,16
59.81,19,9,10
59.82,10,5,5
59.83,27,22,5
59.84,34,9,25
59.85,19,10,9
59.86,13,11,2
59.87,13,1,12
59.88,0,0,0
59.89,15,15,0
59.9,15,0,15
59.91,0,0,0
59.92,0,0,0
59.93,12,6,6
59.94,0,0,0
59.95,0,0,0
59.96,30,15,15
59.97,0,0,0
59.98,0,0,0
59.99,17,17,0
60,17,0,17
60.01,0,0,0
60.02,21,21,0
60.03,25,9,16
60.04,27,7,20
60.05,39,34,5
60.06,5,5,0
60.07,23,6,17
60.08,42,9,33
60.09,47,30,17
60.1,27,7,20
60.11,23,13,10
60.12,40,34,6
60.13,38,4,34
60.14,29,14,15
60.15,25,23,2
60.16,31,5,26
60.17,18,9,9
60.18,34,30,4
60.19,10,9,1
60.2,21,5,16
60.21,61,33,28
60.22,3,2,1
60.23,23,7,16
60.24,28,4,24
60.25,34,34,0
60.26,19,3,16
60.27,30,7,23
60.28,31,25,6
60.29,26,10,16
60.3,23,7,16
60.31,49,39,10
60.32,4,4,0
60.33,20,4,16
60.34,38,22,16
60.35,32,17,15
60.36,23,7,16
60.37,49,18,31
60.38,11,10,1
60.39,45,10,35
60.4,14,7,7
60.41,47,30,17
60.42,35,12,23
60.43,20,9,11
60.44,41,39,2
60.45,18,2,16
60.46,20,4,16
60.47,48,36,12
60.48,11,10,1
60.49,28,3,25
60.5,60,38,22
60.51,6,2,4
60.52,22,6,16
60.53,60,30,30
60.54,7,7,0
60.55,26,10,16
60.56,23,7,16
60.57,47,31,16
60.58,23,7,16
60.59,33,5,28
60.6,44,42,2
60.61,5,4,1
60.62,36,4,32
60.63,31,31,0
60.64,34,2,32
60.65,20,4,16
60.66,38,31,7
60.67,4,4,0
60.68,24,8,16
60.69,57,32,25
60.7,19,3,16
60.71,19,0,19
60.72,0,0,0
60.73,35,23,12
60.74,11,0,11
60.75,0,0,0
60.76,31,31,0
60.77,23,7,16
60.78,28,3,25
60.79,31,29,2
60.8,23,7,16
60.81,22,2,20
60.82,39,35,4
60.83,6,6,0
60.84,36,4,32
60.85,51,38,13
60.86,7,7,0
60.87,49,5,44
60.88,2,0,2
60.89,16,8,8
60.9,0,0,0
60.91,0,0,0
60.92,18,9,9
60.93,0,0,0
60.94,0,0,0
60.95,6,3,3
60.96,0,0,0
60.97,0,0,0
60.98,9,9,0
60.99,9,0,9
61,7,5,2
61.01,21,14,7
61.02,29,10,19
61.03,11,5,6
61.04,6,3,3
61.05,42,41,1
61.06,51,7,44
61.07,11,4,7
61.08,51,50,1
61.09,4,3,1
61.1,39,7,32
61.11,60,44,16
61.12,37,10,27
61.13,24,8,16
61.14,90,56,34
61.15,25,9,16
61.16,24,8,16
61.17,64,23,41
61.18,31,30,1
61.19,47,0,47
61.2,0,0,0
61.21,40,40,0
61.22,40,0,40
61.23,4,2,2
61.24,57,56,1
61.25,29,9,20
61.26,43,11,32
61.27,55,39,16
61.28,41,0,41
61.29,5,0,5
61.3,41,41,0
61.31,16,0,16
61.32,25,0,25
61.33,44,44,0
61.34,1,1,0
61.35,45,0,45
61.36,0,0,0
61.37,40,40,0
61.38,32,0,32
61.39,8,0,8
61.4,40,40,0
61.41,16,0,16
61.42,24,0,24
61.43,48,48,0
61.44,0,0,0
61.45,16,0,16
61.46,73,41,32
61.47,0,0,0
61.48,16,0,16
61.49,69,44,25
61.5,0,0,0
61.51,16,0,16
61.52,28,0,28
61.53,43,43,0
61.54,32,0,32
61.55,11,0,11
61.56,46,46,0
61.57,5,0,5
61.58,27,0,27
61.59,54,40,14
61.6,0,0,0
61.61,40,0,40
61.62,42,42,0
61.63,1,1,0
61.64,32,0,32
61.65,46,35,11
61.66,1,1,0
61.67,16,0,16
61.68,20,0,20
61.69,43,43,0
61.7,19,3,16
61.71,21,5,16
61.72,57,37,20
61.73,26,10,16
61.74,40,5,35
61.75,32,28,4
61.76,44,11,33
61.77,12,5,7
61.78,33,28,5
61.79,37,21,16
61.8,26,10,16
61.81,51,25,26
61.82,36,20,16
61.83,35,5,30
61.84,12,6,6
61.85,54,51,3
61.86,37,5,32
61.87,31,5,26
61.88,55,54,1
61.89,18,2,16
61.9,50,6,44
61.91,29,16,13
61.92,18,8,10
61.93,15,7,8
61.94,15,7,8
61.95,9,5,4
61.96,5,2,3
61.97,11,7,4
61.98,18,8,10
61.99,13,6,7
62,6,3,3
62.01,19,10,9
62.02,24,12,12
62.03,8,4,4
62.04,28,25,3
62.05,21,5,16
62.06,22,5,17
62.07,51,47,4
62.08,7,7,0
62.09,20,4,16
62.1,44,28,16
62.11,27,11,16
62.12,47,4,43
62.13,56,45,11
62.14,5,5,0
62.15,41,9,32
62.16,30,5,25
62.17,59,59,0
62.18,7,5,2
62.19,21,5,16
62.2,57,41,16
62.21,24,8,16
62.22,24,8,16
62.23,39,23,16
62.24,38,6,32
62.25,38,6,32
62.26,72,53,19
62.27,19,2,17
62.28,43,4,39
62.29,21,18,3
62.3,30,7,23
62.31,18,10,8
62.32,10,5,5
62.33,36,33,3
62.34,49,9,40
62.35,15,8,7
62.36,30,22,8
62.37,34,9,25
62.38,12,6,6
62.39,40,31,9
62.4,24,7,17
62.41,35,12,23
62.42,25,19,6
62.43,33,10,23
62.44,16,8,8
62.45,43,37,6
62.46,9,8,1
62.47,16,0,16
62.48,33,5,28
62.49,19,18,1
62.5,29,7,22
62.51,19,9,10
62.52,28,26,2
62.53,23,7,16
62.54,21,3,18
62.55,25,21,4
62.56,22,6,16
62.57,22,7,15
62.58,34,30,4
62.59,18,2,16
62.6,20,4,16
62.61,26,23,3
62.62,11,8,3
62.63,32,6,26
62.64,16,6,10
62.65,26,25,1
62.66,32,4,28
62.67,13,6,7
62.68,40,24,16
62.69,17,5,12
62.7,10,6,4
62.71,37,31,6
62.72,43,8,35
62.73,11,6,5
62.74,14,6,8
62.75,29,29,0
62.76,20,4,16
62.77,51,30,21
62.78,7,6,1
62.79,18,2,16
62.8,23,3,20
62.81,40,40,0
62.82,18,2,16
62.83,30,2,28
62.84,37,36,1
62.85,18,2,16
62.86,30,5,25
62.87,43,40,3
62.88,22,6,16
62.89,28,0,28
62.9,23,22,1
62.91,17,17,0
62.92,38,0,38
62.93,29,29,0
62.94,3,3,0
62.95,32,0,32
62.96,3,2,1
62.97,20,19,1
62.98,22,3,19
62.99,3,0,3
63,19,19,0
63.01,21,1,20
63.02,4,2,2
63.03,26,26,0
63.04,18,2,16
63.05,14,1,13
63.06,21,19,2
63.07,22,22,0
63.08,42,2,40
63.09,21,19,2
63.1,26,26,0
63.11,18,2,16
63.12,34,2,32
63.13,26,26,0
63.14,28,1,27
63.15,2,1,1
63.16,45,45,0
63.17,1,1,0
63.18,32,0,32
63.19,60,46,14
63.2,18,2,16
63.21,34,1,33
63.22,40,38,2
63.23,16,0,16
63.24,24,2,22
63.25,20,20,0
63.26,16,0,16
63.27,7,2,5
63.28,6,3,3
63.29,45,44,1
63.3,19,3,16
63.31,37,3,34
63.32,28,27,1
63.33,26,0,26
63.34,6,4,2
63.35,30,28,2
63.36,1,1,0
63.37,30,1,29
63.38,29,28,1
63.39,14,0,14
63.4,16,1,15
63.41,30,30,0
63.42,1,1,0
63.43,16,0,16
63.44,25,6,19
63.45,22,20,2
63.46,24,2,22
63.47,4,2,2
63.48,19,19,0
63.49,21,1,20
63.5,2,1,1
63.51,19,19,0
63.52,2,2,0
63.53,25,2,23
63.54,22,21,1
63.55,2,2,0
63.56,30,4,26
63.57,22,21,1
63.58,3,3,0
63.59,25,1,24
63.6,6,3,3
63.61,14,14,0
63.62,16,1,15
63.63,0,0,0
63.64,26,25,1
63.65,28,2,26
63.66,6,3,3
63.67,24,22,2
63.68,20,4,16
63.69,8,0,8
63.7,4,2,2
63.71,26,26,0
63.72,16,0,16
63.73,42,31,11
63.74,4,4,0
63.75,16,0,16
63.76,28,5,23
63.77,39,39,0
63.78,33,1,32
63.79,12,2,10
63.8,38,38,0
63.81,15,1,14
63.82,29,2,27
63.83,37,32,5
63.84,17,1,16
63.85,12,0,12
63.86,36,34,2
63.87,16,0,16
63.88,20,2,18
63.89,30,28,2
63.9,10,10,0
63.91,36,0,36
63.92,6,3,3
63.93,22,22,0
63.94,24,1,23
63.95,2,1,1
63.96,36,34,2
63.97,18,2,16
63.98,24,3,21
63.99,26,25,1
64,24,0,24
64.01,0,0,0
64.02,7,4,3
64.03,21,20,1
64.04,28,4,24
64.05,4,3,1
64.06,25,22,3
64.07,27,3,24
64.08,4,2,2
64.09,26,23,3
64.1,24,2,22
64.11,4,2,2
64.12,28,27,1
64.13,26,0,26
64.14,6,3,3
64.15,17,16,1
64.16,21,3,18
64.17,0,0,0
64.18,29,28,1
64.19,16,0,16
64.2,13,1,12
64.21,3,2,1
64.22,28,27,1
64.23,18,2,16
64.24,13,0,13
64.25,43,27,16
64.26,13,1,12
64.27,5,4,1
64.28,28,25,3
64.29,27,1,26
64.3,4,2,2
64.31,21,19,2
64.32,23,3,20
64.33,2,1,1
64.34,24,24,0
64.35,6,6,0
64.36,34,2,32
64.37,7,5,2
64.38,34,31,3
64.39,20,4,16
64.4,23,2,21
64.41,32,32,0
64.42,34,1,33
64.43,2,1,1
64.44,37,33,4
64.45,1,1,0
64.46,32,1,31
64.47,27,26,1
64.48,16,0,16
64.49,14,4,10
64.5,9,3,6
64.51,22,22,0
64.52,24,1,23
64.53,4,2,2
64.54,22,22,0
64.55,22,0,22
64.56,6,3,3
64.57,27,27,0
64.58,28,1,27
64.59,5,2,3
64.6,30,27,3
64.61,16,0,16
64.62,12,2,10
64.63,22,17,5
64.64,14,1,13
64.65,2,1,1
64.66,29,29,0
64.67,19,3,16
64.68,20,2,18
64.69,27,26,1
64.7,1,1,0
64.71,30,2,28
64.72,2,1,1
64.73,26,26,0
64.74,1,1,0
64.75,31,2,29
64.76,28,28,0
64.77,23,1,22
64.78,11,3,8
64.79,24,19,5
64.8,5,5,0
64.81,25,2,23
64.82,18,17,1
64.83,20,2,18
64.84,4,2,2
64.85,6,5,1
64.86,8,8,0
64.87,12,0,12
64.88,0,0,0
64.89,17,17,0
64.9,19,1,18
64.91,2,1,1
64.92,17,17,0
64.93,19,1,18
64.94,0,0,0
64.95,10,5,5
64.96,2,1,1
64.97,0,0,0
64.98,14,11,3
64.99,18,5,13
65,4,3,1
65.01,7,3,4
65.02,20,10,10
65.03,1,0,1
65.04,6,4,2
65.05,22,10,12
65.06,7,4,3
65.07,3,1,2
65.08,14,11,3
65.09,10,1,9
65.1,4,2,2
65.11,16,16,0
65.12,18,1,17
65.13,4,2,2
65.14,12,12,0
65.15,14,2,12
65.16,4,1,3
65.17,7,6,1
65.18,15,5,10
65.19,2,1,1
65.2,0,0,0
65.21,13,10,3
65.22,9,1,8
65.23,2,1,1
65.24,19,17,2
65.25,15,0,15
65.26,4,2,2
65.27,12,8,4
65.28,8,2,6
65.29,1,1,0
65.3,7,6,1
65.31,14,8,6
65.32,9,1,8
65.33,5,3,2
65.34,12,10,2
65.35,11,1,10
65.36,5,2,3
65.37,18,14,4
65.38,14,2,12
65.39,6,4,2
65.4,14,12,2
65.41,12,0,12
65.42,4,2,2
65.43,10,10,0
65.44,14,2,12
65.45,2,1,1
65.46,8,8,0
65.47,10,2,8
65.48,6,2,4
65.49,2,1,1
65.5,23,12,11
65.51,4,2,2
65.52,5,2,3
65.53,20,10,10
65.54,0,0,0
65.55,7,4,3
65.56,14,8,6
65.57,3,0,3
65.58,2,1,1
65.59,15,12,3
65.6,13,2,11
65.61,6,5,1
65.62,16,11,5
65.63,14,2,12
65.64,2,1,1
65.65,4,3,1
65.66,11,9,2
65.67,12,2,10
65.68,1,0,1
65.69,24,13,11
65.7,4,1,3
65.71,3,2,1
65.72,18,10,8
65.73,5,2,3
65.74,2,0,2
65.75,15,8,7
65.76,1,0,1
65.77,2,1,1
65.78,11,11,0
65.79,20,5,15
65.8,1,0,1
65.81,16,15,1
65.82,14,0,14
65.83,8,4,4
65.84,0,0,0
65.85,21,12,9
65.86,3,0,3
65.87,6,3,3
65.88,8,4,4
65.89,0,0,0
65.9,0,0,0
65.91,12,11,1
65.92,10,0,10
65.93,4,3,1
65.94,10,8,2
65.95,16,4,12
65.96,0,0,0
65.97,8,7,1
65.98,12,3,9
65.99,0,0,0
66,0,0,0
66.01,29,20,9
66.02,13,1,12
66.03,4,2,2
66.04,12,10,2
66.05,13,4,9
66.06,7,2,5
66.07,13,13,0
66.08,17,2,15
66.09,2,1,1
66.1,11,11,0
66.11,11,0,11
66.12,0,0,0
66.13,24,20,4
66.14,16,0,16
66.15,6,3,3
66.16,4,2,2
66.17,16,8,8
66.18,0,0,0
66.19,3,3,0
66.2,16,10,6
66.21,7,0,7
66.22,4,2,2
66.23,12,8,4
66.24,4,0,4
66.25,8,5,3
66.26,19,15,4
66.27,15,1,14
66.28,4,2,2
66.29,8,5,3
66.3,12,5,7
66.31,2,1,1
66.32,2,1,1
66.33,13,13,0
66.34,13,0,13
66.35,4,2,2
66.36,10,10,0
66.37,12,1,11
66.38,0,0,0
66.39,17,16,1
66.4,17,1,16
66.41,4,2,2
66.42,8,8,0
66.43,18,5,13
66.44,1,1,0
66.45,13,11,2
66.46,14,2,12
66.47,2,1,1
66.48,0,0,0
66.49,16,8,8
66.5,2,1,1
66.51,2,2,0
66.52,13,7,6
66.53,9,3,6
66.54,4,2,2
66.55,14,12,2
66.56,18,4,14
66.57,2,1,1
66.58,10,9,1
66.59,12,2,10
66.6,1,1,0
66.61,11,9,2
66.62,11,2,9
66.63,1,0,1
66.64,6,3,3
66.65,12,11,1
66.66,11,1,10
66.67,1,0,1
66.68,14,14,0
66.69,14,0,14
66.7,2,1,1
66.71,9,9,0
66.72,10,1,9
66.73,3,1,2
66.74,7,5,2
66.75,19,8,11
66.76,6,4,2
66.77,6,4,2
66.78,16,6,10
66.79,4,2,2
66.8,1,1,0
66.81,23,11,12
66.82,3,2,1
66.83,1,0,1
66.84,13,12,1
66.85,21,5,16
66.86,0,0,0
66.87,12,12,0
66.88,12,0,12
66.89,2,1,1
66.9,2,1,1
66.91,8,4,4
66.92,4,2,2
66.93,5,5,0
66.94,17,6,11
66.95,6,3,3
66.96,4,2,2
66.97,10,5,5
66.98,2,1,1
66.99,1,1,0
67,15,7,8
67.01,0,0,0
67.02,0,0,0
67.03,17,17,0
67.04,18,2,16
67.05,3,0,3
67.06,4,2,2
67.07,14,14,0
67.08,18,2,16
67.09,12,9,3
67.1,18,6,12
67.11,0,0,0
67.12,6,3,3
67.13,14,7,7
67.14,2,1,1
67.15,6,3,3
67.16,17,17,0
67.17,19,1,18
67.18,6,3,3
67.19,14,7,7
67.2,10,5,5
67.21,0,0,0
67.22,12,12,0
67.23,14,1,13
67.24,4,2,2
67.25,6,5,1
67.26,20,12,8
67.27,14,3,11
67.28,2,1,1
67.29,15,15,0
67.3,23,4,19
67.31,2,1,1
67.32,14,7,7
67.33,2,1,1
67.34,2,1,1
67.35,11,10,1
67.36,13,2,11
67.37,0,0,0
67.38,9,8,1
67.39,24,9,15
67.4,7,3,4
67.41,7,6,1
67.42,23,9,14
67.43,5,3,2
67.44,5,2,3
67.45,16,8,8
67.46,0,0,0
67.47,2,2,0
67.48,20,9,11
67.49,3,2,1
67.5,3,1,2
67.51,7,7,0
67.52,15,4,11
67.53,2,2,0
67.54,13,11,2
67.55,13,2,11
67.56,4,1,3
67.57,14,13,1
67.58,16,2,14
67.59,5,4,1
67.6,3,0,3
67.61,28,14,14
67.62,2,1,1
67.63,3,2,1
67.64,15,7,8
67.65,6,3,3
67.66,4,2,2
67.67,15,13,2
67.68,15,2,13
67.69,0,0,0
67.7,8,8,0
67.71,18,6,12
67.72,4,1,3
67.73,7,5,2
67.74,11,4,7
67.75,3,3,0
67.76,7,2,5
67.77,17,17,0
67.78,19,1,18
67.79,0,0,0
67.8,22,11,11
67.81,2,1,1
67.82,6,3,3
67.83,12,11,1
67.84,10,0,10
67.85,0,0,0
67.86,13,12,1
67.87,6,6,0
67.88,17,0,17
67.89,14,11,3
67.9,18,5,13
67.91,6,3,3
67.92,12,6,6
67.93,18,13,5
67.94,18,5,13
67.95,9,6,3
67.96,33,16,17
67.97,10,4,6
67.98,10,5,5
67.99,18,13,5
68,25,9,16
68.01,9,4,5
68.02,18,15,3
68.03,30,10,20
68.04,13,6,7
68.05,20,12,8
68.06,27,12,15
68.07,12,5,7
68.08,10,5,5
68.09,37,19,18
68.1,9,4,5
68.11,6,4,2
68.12,17,15,2
68.13,24,5,19
68.14,12,7,5
68.15,20,15,5
68.16,37,12,25
68.17,14,7,7
68.18,24,20,4
68.19,25,5,20
68.2,17,8,9
68.21,15,13,2
68.22,24,10,14
68.23,23,9,14
68.24,17,8,9
68.25,38,23,15
68.26,17,4,13
68.27,12,6,6
68.28,26,24,2
68.29,31,6,25
68.3,17,8,9
68.31,34,25,9
68.32,32,8,24
68.33,17,8,9
68.34,24,18,6
68.35,30,9,21
68.36,10,5,5
68.37,25,16,9
68.38,22,7,15
68.39,13,7,6
68.4,9,6,3
68.41,29,23,6
68.42,22,6,16
68.43,25,8,17
68.44,21,16,5
68.45,21,4,17
68.46,11,6,5
68.47,18,12,6
68.48,21,7,14
68.49,14,7,7
68.5,21,16,5
68.51,23,6,17
68.52,13,7,6
68.53,22,15,7
68.54,13,2,11
68.55,13,7,6
68.56,22,12,10
68.57,21,14,7
68.58,23,8,15
68.59,18,8,10
68.6,21,19,2
68.61,35,9,26
68.62,12,6,6
68.63,24,19,5
68.64,23,4,19
68.65,11,10,1
68.66,17,14,3
68.67,25,5,20
68.68,15,5,10
68.69,19,16,3
68.7,21,4,17
68.71,3,2,1
68.72,7,3,4
68.73,11,11,0
68.74,28,9,19
68.75,8,5,3
68.76,25,13,12
68.77,16,6,10
68.78,10,6,4
68.79,32,20,12
68.8,16,4,12
68.81,24,11,13
68.82,20,18,2
68.83,4,4,0
68.84,5,3,2
68.85,25,4,21
68.86,16,6,10
68.87,15,8,7
68.88,13,6,7
68.89,38,19,19
68.9,12,6,6
68.91,18,11,7
68.92,25,20,5
68.93,25,9,16
68.94,25,7,18
68.95,36,32,4
68.96,12,5,7
68.97,32,3,29
68.98,26,23,3
68.99,29,4,25
69,18,9,9
69.01,32,28,4
69.02,25,9,16
69.03,39,14,25
69.04,10,2,8
69.05,32,32,0
69.06,42,5,37
69.07,14,7,7
69.08,32,32,0
69.09,42,5,37
69.1,17,10,7
69.11,30,25,5
69.12,38,8,30
69.13,18,10,8
69.14,37,31,6
69.15,22,5,17
69.16,31,9,22
69.17,49,42,7
69.18,8,6,2
69.19,34,4,30
69.2,29,7,22
69.21,49,31,18
69.22,27,8,19
69.23,11,5,6
69.24,41,37,4
69.25,20,4,16
69.26,41,9,32
69.27,41,37,4
69.28,23,7,16
69.29,30,3,27
69.3,35,34,1
69.31,10,6,4
69.32,43,4,39
69.33,38,36,2
69.34,7,7,0
69.35,23,7,16
69.36,22,6,16
69.37,37,37,0
69.38,35,3,32
69.39,26,10,16
69.4,52,31,21
69.41,28,6,22
69.42,31,7,24
69.43,48,43,5
69.44,22,6,16
69.45,27,8,19
69.46,36,11,25
69.47,32,28,4
69.48,18,2,16
69.49,48,29,19
69.5,7,7,0
69.51,38,7,31
69.52,21,8,13
69.53,36,34,2
69.54,20,4,16
69.55,39,9,30
69.56,32,31,1
69.57,20,4,16
69.58,32,7,25
69.59,35,33,2
69.6,24,6,18
69.61,23,2,21
69.62,36,34,2
69.63,5,5,0
69.64,7,6,1
69.65,30,14,16
69.66,36,20,16
69.67,21,5,16
69.68,24,8,16
69.69,47,31,16
69.7,41,9,32
69.71,34,8,26
69.72,23,22,1
69.73,21,5,16
69.74,18,4,14
69.75,24,23,1
69.76,38,9,29
69.77,14,7,7
69.78,43,34,9
69.79,25,6,19
69.8,27,7,20
69.81,39,34,5
69.82,5,4,1
69.83,24,8,16
69.84,32,6,26
69.85,34,28,6
69.86,22,6,16
69.87,23,4,19
69.88,25,22,3
69.89,21,5,16
69.9,21,6,15
69.91,38,37,1
