"Interval start","of_packets","of_PACKET_IN","of_PACKET_OUT"
83.91,0,0,0
83.92,0,0,0
83.93,0,0,0
83.94,0,0,0
83.95,0,0,0
83.96,0,0,0
83.97,0,0,0
83.98,0,0,0
83.99,0,0,0
84,0,0,0
84.01,0,0,0
84.02,0,0,0
84.03,0,0,0
84.04,0,0,0
84.05,0,0,0
84.06,0,0,0
84.07,0,0,0
84.08,0,0,0
84.09,0,0,0
84.1,0,0,0
84.11,0,0,0
84.12,0,0,0
84.13,0,0,0
84.14,0,0,0
84.15,0,0,0
84.16,0,0,0
84.17,0,0,0
84.18,0,0,0
84.19,0,0,0
84.2,0,0,0
84.21,0,0,0
84.22,0,0,0
84.23,0,0,0
84.24,0,0,0
84.25,0,0,0
84.26,0,0,0
84.27,0,0,0
84.28,0,0,0
84.29,0,0,0
84.3,0,0,0
84.31,0,0,0
84.32,0,0,0
84.33,0,0,0
84.34,0,0,0
84.35,0,0,0
84.36,0,0,0
84.37,0,0,0
84.38,0,0,0
84.39,0,0,0
84.4,0,0,0
84.41,0,0,0
84.42,0,0,0
84.43,0,0,0
84.44,0,0,0
84.45,0,0,0
84.46,0,0,0
84.47,0,0,0
84.48,0,0,0
84.49,0,0,0
84.5,0,0,0
84.51,0,0,0
84.52,0,0,0
84.53,0,0,0
84.54,0,0,0
84.55,0,0,0
84.56,0,0,0
84.57,0,0,0
84.58,0,0,0
84.59,0,0,0
84.6,0,0,0
84.61,0,0,0
84.62,0,0,0
84.63,0,0,0
84.64,0,0,0
84.65,0,0,0
84.66,0,0,0
84.67,0,0,0
84.68,0,0,0
84.69,0,0,0
84.7,0,0,0
84.71,0,0,0
84.72,0,0,0
84.73,0,0,0
84.74,0,0,0
84.75,0,0,0
84.76,0,0,0
84.77,0,0,0
84.78,0,0,0
84.79,0,0,0
84.8,0,0,0
84.81,0,0,0
84.82,0,0,0
84.83,0,0,0
84.84,0,0,0
84.85,0,0,0
84.86,0,0,0
84.87,0,0,0
84.88,0,0,0
84.89,0,0,0
84.9,0,0,0
84.91,0,0,0
84.92,0,0,0
84.93,0,0,0
84.94,0,0,0
84.95,0,0,0
84.96,0,0,0
84.97,0,0,0
84.98,0,0,0
84.99,0,0,0
85,0,0,0
85.01,0,0,0
85.02,0,0,0
85.03,0,0,0
85.04,0,0,0
85.05,0,0,0
85.06,0,0,0
85.07,0,0,0
85.08,0,0,0
85.09,0,0,0
85.1,0,0,0
85.11,0,0,0
85.12,0,0,0
85.13,0,0,0
85.14,0,0,0
85.15,0,0,0
85.16,0,0,0
85.17,0,0,0
85.18,0,0,0
85.19,0,0,0
85.2,0,0,0
85.21,0,0,0
85.22,0,0,0
85.23,0,0,0
85.24,0,0,0
85.25,0,0,0
85.26,0,0,0
85.27,0,0,0
85.28,0,0,0
85.29,0,0,0
85.3,0,0,0
85.31,0,0,0
85.32,0,0,0
85.33,0,0,0
85.34,0,0,0
85.35,0,0,0
85.36,0,0,0
85.37,0,0,0
85.38,0,0,0
85.39,0,0,0
85.4,0,0,0
85.41,0,0,0
85.42,0,0,0
85.43,0,0,0
85.44,0,0,0
85.45,0,0,0
85.46,0,0,0
85.47,0,0,0
85.48,0,0,0
85.49,0,0,0
85.5,0,0,0
85.51,0,0,0
85.52,0,0,0
85.53,0,0,0
85.54,0,0,0
85.55,0,0,0
85.56,0,0,0
85.57,0,0,0
85.58,0,0,0
85.59,0,0,0
85.6,0,0,0
85.61,0,0,0
85.62,0,0,0
85.63,0,0,0
85.64,0,0,0
85.65,0,0,0
85.66,0,0,0
85.67,0,0,0
85.68,0,0,0
85.69,0,0,0
85.7,0,0,0
85.71,0,0,0
85.72,0,0,0
85.73,0,0,0
85.74,0,0,0
85.75,0,0,0
85.76,0,0,0
85.77,0,0,0
85.78,0,0,0
85.79,0,0,0
85.8,0,0,0
85.81,0,0,0
85.82,0,0,0
85.83,0,0,0
85.84,0,0,0
85.85,0,0,0
85.86,0,0,0
85.87,0,0,0
85.88,0,0,0
85.89,0,0,0
85.9,0,0,0
85.91,0,0,0
85.92,0,0,0
85.93,0,0,0
85.94,0,0,0
85.95,0,0,0
85.96,0,0,0
85.97,0,0,0
85.98,0,0,0
85.99,1,0,0
86,1,0,0
86.01,0,0,0
86.02,0,0,0
86.03,0,0,0
86.04,0,0,0
86.05,0,0,0
86.06,0,0,0
86.07,0,0,0
86.08,0,0,0
86.09,0,0,0
86.1,0,0,0
86.11,0,0,0
86.12,0,0,0
86.13,0,0,0
86.14,0,0,0
86.15,0,0,0
86.16,0,0,0
86.17,0,0,0
86.18,0,0,0
86.19,0,0,0
86.2,0,0,0
86.21,0,0,0
86.22,0,0,0
86.23,0,0,0
86.24,0,0,0
86.25,0,0,0
86.26,0,0,0
86.27,0,0,0
86.28,0,0,0
86.29,0,0,0
86.3,0,0,0
86.31,0,0,0
86.32,0,0,0
86.33,0,0,0
86.34,0,0,0
86.35,0,0,0
86.36,0,0,0
86.37,0,0,0
86.38,0,0,0
86.39,0,0,0
86.4,0,0,0
86.41,0,0,0
86.42,0,0,0
86.43,0,0,0
86.44,0,0,0
86.45,0,0,0
86.46,0,0,0
86.47,0,0,0
86.48,0,0,0
86.49,0,0,0
86.5,0,0,0
86.51,0,0,0
86.52,0,0,0
86.53,0,0,0
86.54,0,0,0
86.55,0,0,0
86.56,0,0,0
86.57,0,0,0
86.58,0,0,0
86.59,0,0,0
86.6,0,0,0
86.61,0,0,0
86.62,0,0,0
86.63,0,0,0
86.64,0,0,0
86.65,0,0,0
86.66,0,0,0
86.67,0,0,0
86.68,0,0,0
86.69,0,0,0
86.7,0,0,0
86.71,0,0,0
86.72,0,0,0
86.73,0,0,0
86.74,0,0,0
86.75,0,0,0
86.76,0,0,0
86.77,0,0,0
86.78,0,0,0
86.79,0,0,0
86.8,0,0,0
86.81,0,0,0
86.82,0,0,0
86.83,0,0,0
86.84,0,0,0
86.85,0,0,0
86.86,0,0,0
86.87,0,0,0
86.88,0,0,0
86.89,0,0,0
86.9,0,0,0
86.91,0,0,0
86.92,0,0,0
86.93,0,0,0
86.94,0,0,0
86.95,0,0,0
86.96,0,0,0
86.97,0,0,0
86.98,0,0,0
86.99,0,0,0
87,0,0,0
87.01,0,0,0
87.02,0,0,0
87.03,0,0,0
87.04,0,0,0
87.05,0,0,0
87.06,0,0,0
87.07,0,0,0
87.08,0,0,0
87.09,0,0,0
87.1,0,0,0
87.11,0,0,0
87.12,0,0,0
87.13,0,0,0
87.14,0,0,0
87.15,0,0,0
87.16,0,0,0
87.17,0,0,0
87.18,0,0,0
87.19,0,0,0
87.2,0,0,0
87.21,0,0,0
87.22,0,0,0
87.23,0,0,0
87.24,0,0,0
87.25,0,0,0
87.26,0,0,0
87.27,0,0,0
87.28,0,0,0
87.29,0,0,0
87.3,0,0,0
87.31,0,0,0
87.32,0,0,0
87.33,0,0,0
87.34,0,0,0
87.35,0,0,0
87.36,0,0,0
87.37,0,0,0
87.38,0,0,0
87.39,0,0,0
87.4,0,0,0
87.41,0,0,0
87.42,0,0,0
87.43,0,0,0
87.44,0,0,0
87.45,0,0,0
87.46,0,0,0
87.47,0,0,0
87.48,0,0,0
87.49,0,0,0
87.5,0,0,0
87.51,0,0,0
87.52,0,0,0
87.53,0,0,0
87.54,0,0,0
87.55,0,0,0
87.56,0,0,0
87.57,0,0,0
87.58,0,0,0
87.59,0,0,0
87.6,0,0,0
87.61,0,0,0
87.62,0,0,0
87.63,0,0,0
87.64,0,0,0
87.65,0,0,0
87.66,0,0,0
87.67,0,0,0
87.68,0,0,0
87.69,0,0,0
87.7,0,0,0
87.71,0,0,0
87.72,0,0,0
87.73,0,0,0
87.74,0,0,0
87.75,0,0,0
87.76,0,0,0
87.77,0,0,0
87.78,0,0,0
87.79,0,0,0
87.8,0,0,0
87.81,0,0,0
87.82,0,0,0
87.83,0,0,0
87.84,0,0,0
87.85,0,0,0
87.86,0,0,0
87.87,0,0,0
87.88,0,0,0
87.89,0,0,0
87.9,0,0,0
87.91,0,0,0
87.92,0,0,0
87.93,0,0,0
87.94,0,0,0
87.95,0,0,0
87.96,0,0,0
87.97,0,0,0
87.98,2,1,1
87.99,2,1,1
88,0,0,0
88.01,0,0,0
88.02,0,0,0
88.03,0,0,0
88.04,0,0,0
88.05,0,0,0
88.06,0,0,0
88.07,0,0,0
88.08,0,0,0
88.09,0,0,0
88.1,0,0,0
88.11,0,0,0
88.12,0,0,0
88.13,0,0,0
88.14,0,0,0
88.15,0,0,0
88.16,0,0,0
88.17,0,0,0
88.18,0,0,0
88.19,0,0,0
88.2,0,0,0
88.21,0,0,0
88.22,0,0,0
88.23,0,0,0
88.24,0,0,0
88.25,0,0,0
88.26,0,0,0
88.27,0,0,0
88.28,0,0,0
88.29,0,0,0
88.3,0,0,0
88.31,0,0,0
88.32,0,0,0
88.33,0,0,0
88.34,0,0,0
88.35,0,0,0
88.36,0,0,0
88.37,0,0,0
88.38,0,0,0
88.39,0,0,0
88.4,0,0,0
88.41,0,0,0
88.42,0,0,0
88.43,0,0,0
88.44,0,0,0
88.45,0,0,0
88.46,0,0,0
88.47,0,0,0
88.48,0,0,0
88.49,0,0,0
88.5,0,0,0
88.51,0,0,0
88.52,0,0,0
88.53,0,0,0
88.54,0,0,0
88.55,0,0,0
88.56,0,0,0
88.57,0,0,0
88.58,0,0,0
88.59,0,0,0
88.6,0,0,0
88.61,0,0,0
88.62,0,0,0
88.63,0,0,0
88.64,0,0,0
88.65,0,0,0
88.66,0,0,0
88.67,0,0,0
88.68,0,0,0
88.69,0,0,0
88.7,0,0,0
88.71,0,0,0
88.72,0,0,0
88.73,0,0,0
88.74,0,0,0
88.75,0,0,0
88.76,0,0,0
88.77,0,0,0
88.78,0,0,0
88.79,0,0,0
88.8,0,0,0
88.81,0,0,0
88.82,0,0,0
88.83,0,0,0
88.84,0,0,0
88.85,0,0,0
88.86,0,0,0
88.87,0,0,0
88.88,0,0,0
88.89,0,0,0
88.9,0,0,0
88.91,0,0,0
88.92,0,0,0
88.93,0,0,0
88.94,0,0,0
88.95,0,0,0
88.96,0,0,0
88.97,0,0,0
88.98,0,0,0
88.99,0,0,0
89,0,0,0
89.01,0,0,0
89.02,0,0,0
89.03,0,0,0
89.04,0,0,0
89.05,0,0,0
89.06,0,0,0
89.07,0,0,0
89.08,0,0,0
89.09,0,0,0
89.1,0,0,0
89.11,0,0,0
89.12,0,0,0
89.13,0,0,0
89.14,0,0,0
89.15,0,0,0
89.16,0,0,0
89.17,0,0,0
89.18,0,0,0
89.19,0,0,0
89.2,0,0,0
89.21,0,0,0
89.22,0,0,0
89.23,0,0,0
89.24,0,0,0
89.25,0,0,0
89.26,0,0,0
89.27,0,0,0
89.28,0,0,0
89.29,0,0,0
89.3,0,0,0
89.31,0,0,0
89.32,0,0,0
89.33,0,0,0
89.34,0,0,0
89.35,0,0,0
89.36,0,0,0
89.37,0,0,0
89.38,0,0,0
89.39,0,0,0
89.4,0,0,0
89.41,0,0,0
89.42,0,0,0
89.43,0,0,0
89.44,0,0,0
89.45,0,0,0
89.46,0,0,0
89.47,0,0,0
89.48,0,0,0
89.49,0,0,0
89.5,0,0,0
89.51,0,0,0
89.52,0,0,0
89.53,0,0,0
89.54,0,0,0
89.55,0,0,0
89.56,0,0,0
89.57,0,0,0
89.58,0,0,0
89.59,0,0,0
89.6,0,0,0
89.61,0,0,0
89.62,0,0,0
89.63,0,0,0
89.64,0,0,0
89.65,0,0,0
89.66,0,0,0
89.67,0,0,0
89.68,0,0,0
89.69,0,0,0
89.7,0,0,0
89.71,0,0,0
89.72,0,0,0
89.73,0,0,0
89.74,0,0,0
89.75,0,0,0
89.76,0,0,0
89.77,0,0,0
89.78,0,0,0
89.79,0,0,0
89.8,0,0,0
89.81,0,0,0
89.82,0,0,0
89.83,0,0,0
89.84,0,0,0
89.85,0,0,0
89.86,0,0,0
89.87,0,0,0
89.88,0,0,0
89.89,0,0,0
89.9,0,0,0
89.91,0,0,0
89.92,0,0,0
89.93,0,0,0
89.94,0,0,0
89.95,0,0,0
89.96,0,0,0
89.97,0,0,0
89.98,0,0,0
89.99,0,0,0
90,0,0,0
90.01,0,0,0
90.02,0,0,0
90.03,0,0,0
90.04,0,0,0
90.05,0,0,0
90.06,0,0,0
90.07,0,0,0
90.08,0,0,0
90.09,0,0,0
90.1,0,0,0
90.11,0,0,0
90.12,0,0,0
90.13,0,0,0
90.14,0,0,0
90.15,0,0,0
90.16,0,0,0
90.17,0,0,0
90.18,0,0,0
90.19,0,0,0
90.2,0,0,0
90.21,0,0,0
90.22,0,0,0
90.23,0,0,0
90.24,0,0,0
90.25,0,0,0
90.26,0,0,0
90.27,0,0,0
90.28,0,0,0
90.29,0,0,0
90.3,0,0,0
90.31,0,0,0
90.32,0,0,0
90.33,0,0,0
90.34,0,0,0
90.35,0,0,0
90.36,0,0,0
90.37,0,0,0
90.38,0,0,0
90.39,0,0,0
90.4,0,0,0
90.41,0,0,0
90.42,0,0,0
90.43,0,0,0
90.44,0,0,0
90.45,0,0,0
90.46,0,0,0
90.47,0,0,0
90.48,0,0,0
90.49,0,0,0
90.5,0,0,0
90.51,0,0,0
90.52,0,0,0
90.53,0,0,0
90.54,0,0,0
90.55,0,0,0
90.56,0,0,0
90.57,0,0,0
90.58,0,0,0
90.59,0,0,0
90.6,0,0,0
90.61,0,0,0
90.62,0,0,0
90.63,0,0,0
90.64,0,0,0
90.65,0,0,0
90.66,0,0,0
90.67,0,0,0
90.68,0,0,0
90.69,0,0,0
90.7,0,0,0
90.71,0,0,0
90.72,0,0,0
90.73,0,0,0
90.74,0,0,0
90.75,0,0,0
90.76,0,0,0
90.77,0,0,0
90.78,0,0,0
90.79,0,0,0
90.8,0,0,0
90.81,0,0,0
90.82,0,0,0
90.83,0,0,0
90.84,0,0,0
90.85,0,0,0
90.86,0,0,0
90.87,0,0,0
90.88,0,0,0
90.89,0,0,0
90.9,0,0,0
90.91,0,0,0
90.92,0,0,0
90.93,0,0,0
90.94,0,0,0
90.95,0,0,0
90.96,0,0,0
90.97,0,0,0
90.98,0,0,0
90.99,0,0,0
91,0,0,0
91.01,0,0,0
91.02,0,0,0
91.03,0,0,0
91.04,0,0,0
91.05,0,0,0
91.06,0,0,0
91.07,0,0,0
91.08,0,0,0
91.09,0,0,0
91.1,0,0,0
91.11,0,0,0
91.12,0,0,0
91.13,0,0,0
91.14,0,0,0
91.15,0,0,0
91.16,0,0,0
91.17,0,0,0
91.18,0,0,0
91.19,0,0,0
91.2,0,0,0
91.21,0,0,0
91.22,0,0,0
91.23,0,0,0
91.24,0,0,0
91.25,0,0,0
91.26,0,0,0
91.27,0,0,0
91.28,0,0,0
91.29,0,0,0
91.3,0,0,0
91.31,0,0,0
91.32,0,0,0
91.33,0,0,0
91.34,0,0,0
91.35,0,0,0
91.36,0,0,0
91.37,0,0,0
91.38,0,0,0
91.39,0,0,0
91.4,0,0,0
91.41,0,0,0
91.42,0,0,0
91.43,0,0,0
91.44,0,0,0
91.45,0,0,0
91.46,0,0,0
91.47,0,0,0
91.48,0,0,0
91.49,0,0,0
91.5,0,0,0
91.51,0,0,0
91.52,0,0,0
91.53,0,0,0
91.54,0,0,0
91.55,0,0,0
91.56,0,0,0
91.57,0,0,0
91.58,0,0,0
91.59,0,0,0
91.6,0,0,0
91.61,0,0,0
91.62,0,0,0
91.63,0,0,0
91.64,0,0,0
91.65,0,0,0
91.66,0,0,0
91.67,0,0,0
91.68,0,0,0
91.69,0,0,0
91.7,0,0,0
91.71,0,0,0
91.72,0,0,0
91.73,0,0,0
91.74,0,0,0
91.75,0,0,0
91.76,0,0,0
91.77,0,0,0
91.78,0,0,0
91.79,0,0,0
91.8,0,0,0
91.81,0,0,0
91.82,0,0,0
91.83,0,0,0
91.84,0,0,0
91.85,0,0,0
91.86,0,0,0
91.87,0,0,0
91.88,0,0,0
91.89,0,0,0
91.9,0,0,0
91.91,0,0,0
91.92,0,0,0
91.93,0,0,0
91.94,0,0,0
91.95,0,0,0
91.96,0,0,0
91.97,0,0,0
91.98,0,0,0
91.99,1,0,0
92,1,0,0
92.01,0,0,0
92.02,0,0,0
92.03,0,0,0
92.04,0,0,0
92.05,0,0,0
92.06,0,0,0
92.07,0,0,0
92.08,0,0,0
92.09,0,0,0
92.1,0,0,0
92.11,0,0,0
92.12,0,0,0
92.13,0,0,0
92.14,0,0,0
92.15,0,0,0
92.16,0,0,0
92.17,0,0,0
92.18,0,0,0
92.19,0,0,0
92.2,0,0,0
92.21,0,0,0
92.22,0,0,0
92.23,0,0,0
92.24,0,0,0
92.25,0,0,0
92.26,0,0,0
92.27,0,0,0
92.28,0,0,0
92.29,0,0,0
92.3,0,0,0
92.31,0,0,0
92.32,0,0,0
92.33,0,0,0
92.34,0,0,0
92.35,0,0,0
92.36,0,0,0
92.37,0,0,0
92.38,0,0,0
92.39,0,0,0
92.4,0,0,0
92.41,0,0,0
92.42,0,0,0
92.43,0,0,0
92.44,0,0,0
92.45,0,0,0
92.46,0,0,0
92.47,0,0,0
92.48,0,0,0
92.49,0,0,0
92.5,0,0,0
92.51,0,0,0
92.52,0,0,0
92.53,0,0,0
92.54,0,0,0
92.55,0,0,0
92.56,0,0,0
92.57,0,0,0
92.58,0,0,0
92.59,0,0,0
92.6,0,0,0
92.61,0,0,0
92.62,0,0,0
92.63,0,0,0
92.64,0,0,0
92.65,0,0,0
92.66,0,0,0
92.67,0,0,0
92.68,0,0,0
92.69,0,0,0
92.7,0,0,0
92.71,0,0,0
92.72,0,0,0
92.73,0,0,0
92.74,0,0,0
92.75,0,0,0
92.76,0,0,0
92.77,0,0,0
92.78,0,0,0
92.79,0,0,0
92.8,0,0,0
92.81,0,0,0
92.82,0,0,0
92.83,0,0,0
92.84,0,0,0
92.85,0,0,0
92.86,0,0,0
92.87,0,0,0
92.88,0,0,0
92.89,0,0,0
92.9,0,0,0
92.91,0,0,0
92.92,0,0,0
92.93,0,0,0
92.94,0,0,0
92.95,0,0,0
92.96,0,0,0
92.97,0,0,0
92.98,0,0,0
92.99,0,0,0
93,0,0,0
93.01,0,0,0
93.02,0,0,0
93.03,0,0,0
93.04,0,0,0
93.05,0,0,0
93.06,0,0,0
93.07,0,0,0
93.08,0,0,0
93.09,0,0,0
93.1,0,0,0
93.11,0,0,0
93.12,0,0,0
93.13,0,0,0
93.14,0,0,0
93.15,0,0,0
93.16,0,0,0
93.17,0,0,0
93.18,0,0,0
93.19,0,0,0
93.2,0,0,0
93.21,0,0,0
93.22,0,0,0
93.23,0,0,0
93.24,0,0,0
93.25,0,0,0
93.26,0,0,0
93.27,0,0,0
93.28,0,0,0
93.29,0,0,0
93.3,0,0,0
93.31,0,0,0
93.32,0,0,0
93.33,0,0,0
93.34,0,0,0
93.35,0,0,0
93.36,0,0,0
93.37,0,0,0
93.38,0,0,0
93.39,0,0,0
93.4,0,0,0
93.41,0,0,0
93.42,0,0,0
93.43,0,0,0
93.44,0,0,0
93.45,0,0,0
93.46,0,0,0
93.47,0,0,0
93.48,0,0,0
93.49,0,0,0
93.5,0,0,0
93.51,0,0,0
93.52,0,0,0
93.53,0,0,0
93.54,0,0,0
93.55,0,0,0
93.56,0,0,0
93.57,0,0,0
93.58,0,0,0
93.59,0,0,0
93.6,0,0,0
93.61,0,0,0
93.62,0,0,0
93.63,0,0,0
93.64,0,0,0
93.65,0,0,0
93.66,0,0,0
93.67,0,0,0
93.68,0,0,0
93.69,0,0,0
93.7,0,0,0
93.71,0,0,0
93.72,0,0,0
93.73,0,0,0
93.74,0,0,0
93.75,0,0,0
93.76,0,0,0
93.77,0,0,0
93.78,0,0,0
93.79,0,0,0
93.8,0,0,0
93.81,0,0,0
93.82,0,0,0
93.83,0,0,0
93.84,0,0,0
93.85,0,0,0
93.86,0,0,0
93.87,0,0,0
93.88,0,0,0
93.89,0,0,0
93.9,0,0,0
93.91,0,0,0
93.92,0,0,0
93.93,0,0,0
93.94,0,0,0
93.95,0,0,0
93.96,0,0,0
93.97,0,0,0
93.98,0,0,0
93.99,0,0,0
94,0,0,0
94.01,0,0,0
94.02,0,0,0
94.03,0,0,0
94.04,0,0,0
94.05,0,0,0
94.06,0,0,0
94.07,0,0,0
94.08,0,0,0
94.09,0,0,0
94.1,0,0,0
94.11,0,0,0
94.12,0,0,0
94.13,0,0,0
94.14,0,0,0
94.15,0,0,0
94.16,0,0,0
94.17,0,0,0
94.18,0,0,0
94.19,0,0,0
94.2,0,0,0
94.21,0,0,0
94.22,0,0,0
94.23,0,0,0
94.24,0,0,0
94.25,0,0,0
94.26,0,0,0
94.27,0,0,0
94.28,0,0,0
94.29,0,0,0
94.3,0,0,0
94.31,0,0,0
94.32,0,0,0
94.33,0,0,0
94.34,0,0,0
94.35,0,0,0
94.36,0,0,0
94.37,0,0,0
94.38,0,0,0
94.39,0,0,0
94.4,0,0,0
94.41,0,0,0
94.42,0,0,0
94.43,0,0,0
94.44,0,0,0
94.45,0,0,0
94.46,0,0,0
94.47,0,0,0
94.48,0,0,0
94.49,0,0,0
94.5,0,0,0
94.51,0,0,0
94.52,0,0,0
94.53,0,0,0
94.54,0,0,0
94.55,0,0,0
94.56,0,0,0
94.57,0,0,0
94.58,0,0,0
94.59,0,0,0
94.6,0,0,0
94.61,0,0,0
94.62,0,0,0
94.63,0,0,0
94.64,0,0,0
94.65,0,0,0
94.66,0,0,0
94.67,0,0,0
94.68,0,0,0
94.69,0,0,0
94.7,0,0,0
94.71,0,0,0
94.72,0,0,0
94.73,0,0,0
94.74,0,0,0
94.75,0,0,0
94.76,0,0,0
94.77,0,0,0
94.78,0,0,0
94.79,0,0,0
94.8,0,0,0
94.81,0,0,0
94.82,0,0,0
94.83,0,0,0
94.84,0,0,0
94.85,0,0,0
94.86,0,0,0
94.87,0,0,0
94.88,0,0,0
94.89,0,0,0
94.9,0,0,0
94.91,0,0,0
94.92,0,0,0
94.93,0,0,0
94.94,0,0,0
94.95,0,0,0
94.96,0,0,0
94.97,0,0,0
94.98,0,0,0
94.99,0,0,0
95,0,0,0
95.01,0,0,0
95.02,0,0,0
95.03,0,0,0
95.04,0,0,0
95.05,0,0,0
95.06,0,0,0
95.07,0,0,0
95.08,0,0,0
95.09,0,0,0
95.1,0,0,0
95.11,0,0,0
95.12,0,0,0
95.13,0,0,0
95.14,0,0,0
95.15,0,0,0
95.16,0,0,0
95.17,0,0,0
95.18,0,0,0
95.19,0,0,0
95.2,0,0,0
95.21,0,0,0
95.22,0,0,0
95.23,0,0,0
95.24,0,0,0
95.25,0,0,0
95.26,0,0,0
95.27,0,0,0
95.28,0,0,0
95.29,0,0,0
95.3,0,0,0
95.31,0,0,0
95.32,0,0,0
95.33,0,0,0
95.34,0,0,0
95.35,0,0,0
95.36,0,0,0
95.37,0,0,0
95.38,0,0,0
95.39,0,0,0
95.4,0,0,0
95.41,0,0,0
95.42,0,0,0
95.43,0,0,0
95.44,0,0,0
95.45,0,0,0
95.46,0,0,0
95.47,0,0,0
95.48,0,0,0
95.49,0,0,0
95.5,0,0,0
95.51,0,0,0
95.52,0,0,0
95.53,0,0,0
95.54,0,0,0
95.55,0,0,0
95.56,0,0,0
95.57,0,0,0
95.58,0,0,0
95.59,0,0,0
95.6,0,0,0
95.61,0,0,0
95.62,0,0,0
95.63,0,0,0
95.64,0,0,0
95.65,0,0,0
95.66,0,0,0
95.67,0,0,0
95.68,0,0,0
95.69,0,0,0
95.7,0,0,0
95.71,0,0,0
95.72,0,0,0
95.73,0,0,0
95.74,0,0,0
95.75,0,0,0
95.76,0,0,0
95.77,0,0,0
95.78,0,0,0
95.79,0,0,0
95.8,0,0,0
95.81,0,0,0
95.82,0,0,0
95.83,0,0,0
95.84,0,0,0
95.85,0,0,0
95.86,0,0,0
95.87,0,0,0
95.88,0,0,0
95.89,0,0,0
95.9,0,0,0
95.91,0,0,0
95.92,0,0,0
95.93,0,0,0
95.94,0,0,0
95.95,0,0,0
95.96,0,0,0
95.97,0,0,0
95.98,0,0,0
95.99,0,0,0
96,0,0,0
96.01,0,0,0
96.02,0,0,0
96.03,0,0,0
96.04,0,0,0
96.05,0,0,0
96.06,0,0,0
96.07,0,0,0
96.08,0,0,0
96.09,0,0,0
96.1,0,0,0
96.11,0,0,0
96.12,0,0,0
96.13,0,0,0
96.14,0,0,0
96.15,0,0,0
96.16,0,0,0
96.17,0,0,0
96.18,0,0,0
96.19,0,0,0
96.2,0,0,0
96.21,0,0,0
96.22,0,0,0
96.23,0,0,0
96.24,0,0,0
96.25,0,0,0
96.26,0,0,0
96.27,0,0,0
96.28,0,0,0
96.29,0,0,0
96.3,0,0,0
96.31,0,0,0
96.32,0,0,0
96.33,0,0,0
96.34,0,0,0
96.35,0,0,0
96.36,0,0,0
96.37,0,0,0
96.38,0,0,0
96.39,0,0,0
96.4,0,0,0
96.41,0,0,0
96.42,0,0,0
96.43,0,0,0
96.44,0,0,0
96.45,0,0,0
96.46,0,0,0
96.47,0,0,0
96.48,0,0,0
96.49,0,0,0
96.5,0,0,0
96.51,0,0,0
96.52,0,0,0
96.53,0,0,0
96.54,0,0,0
96.55,0,0,0
96.56,0,0,0
96.57,0,0,0
96.58,0,0,0
96.59,0,0,0
96.6,0,0,0
96.61,0,0,0
96.62,0,0,0
96.63,0,0,0
96.64,0,0,0
96.65,0,0,0
96.66,0,0,0
96.67,0,0,0
96.68,0,0,0
96.69,0,0,0
96.7,0,0,0
96.71,0,0,0
96.72,0,0,0
96.73,0,0,0
96.74,0,0,0
96.75,0,0,0
96.76,0,0,0
96.77,0,0,0
96.78,0,0,0
96.79,0,0,0
96.8,0,0,0
96.81,0,0,0
96.82,0,0,0
96.83,0,0,0
96.84,0,0,0
96.85,0,0,0
96.86,0,0,0
96.87,0,0,0
96.88,0,0,0
96.89,0,0,0
96.9,0,0,0
96.91,0,0,0
96.92,0,0,0
96.93,0,0,0
96.94,0,0,0
96.95,0,0,0
96.96,0,0,0
96.97,0,0,0
96.98,0,0,0
96.99,0,0,0
97,2,0,0
97.01,0,0,0
97.02,0,0,0
97.03,0,0,0
97.04,0,0,0
97.05,0,0,0
97.06,0,0,0
97.07,0,0,0
97.08,0,0,0
97.09,0,0,0
97.1,0,0,0
97.11,0,0,0
97.12,0,0,0
97.13,0,0,0
97.14,0,0,0
97.15,0,0,0
97.16,0,0,0
97.17,0,0,0
97.18,0,0,0
97.19,0,0,0
97.2,0,0,0
97.21,0,0,0
97.22,0,0,0
97.23,0,0,0
97.24,0,0,0
97.25,0,0,0
97.26,0,0,0
97.27,0,0,0
97.28,0,0,0
97.29,0,0,0
97.3,0,0,0
97.31,0,0,0
97.32,0,0,0
97.33,0,0,0
97.34,0,0,0
97.35,0,0,0
97.36,0,0,0
97.37,0,0,0
97.38,0,0,0
97.39,0,0,0
97.4,0,0,0
97.41,0,0,0
97.42,0,0,0
97.43,0,0,0
97.44,0,0,0
97.45,0,0,0
97.46,0,0,0
97.47,0,0,0
97.48,0,0,0
97.49,0,0,0
97.5,0,0,0
97.51,0,0,0
97.52,0,0,0
97.53,0,0,0
97.54,0,0,0
97.55,0,0,0
97.56,0,0,0
97.57,0,0,0
97.58,0,0,0
97.59,0,0,0
97.6,0,0,0
97.61,0,0,0
97.62,0,0,0
97.63,0,0,0
97.64,0,0,0
97.65,0,0,0
97.66,0,0,0
97.67,0,0,0
97.68,0,0,0
97.69,0,0,0
97.7,0,0,0
97.71,0,0,0
97.72,0,0,0
97.73,0,0,0
97.74,0,0,0
97.75,0,0,0
97.76,0,0,0
97.77,0,0,0
97.78,0,0,0
97.79,0,0,0
97.8,0,0,0
97.81,0,0,0
97.82,0,0,0
97.83,0,0,0
97.84,0,0,0
97.85,0,0,0
97.86,0,0,0
97.87,0,0,0
97.88,0,0,0
97.89,0,0,0
